cycle_id,capacity_ah
3,1.7287126633755356
5,1.7314706281853145
7,1.7282350363146088
9,1.720344742291621
11,1.7221734367707635
15,0.0
17,1.708669577331945
19,1.7036476485918646
21,1.6958375743577971
23,1.6949064846676911
27,1.6874768094352457
29,1.685989172917945
31,1.6782864747774933
33,1.6739647640901527
35,1.6722378801237066
39,1.675989790049197
41,1.6618247672847988
43,1.6606710352566112
45,1.6530644874507203
47,1.649953986270456
51,1.681297805444492
55,1.6700520424481298
57,1.667181860354792
59,1.6568865613275168
61,1.6449819446579936
63,1.639214585000014
67,1.6410599890208055
69,1.643269651219848
71,1.6298673102402297
73,1.6238536344658807
75,1.6186308887044174
79,1.6193418112441196
81,1.614593271326993
83,1.6072040891927848
85,1.6012663590062357
87,1.594040741063104
91,1.5946888289374477
93,1.5882100957302596
95,1.587985558077698
97,1.5799165406650344
99,1.5655946193652834
103,0.0707012773734017
107,0.0841687853013907
109,0.0844378562146582
111,0.0847891906059033
113,0.0933425818344258
116,0.1060318013139778
118,0.106505866207118
120,0.0943911158551295
122,0.0945059592738711
124,0.0821145610821562
128,0.0951847063194674
130,0.0953912999865905
132,0.0828966456585456
134,0.083431990364526
136,0.0962477215649569
140,0.0871279249656989
142,0.0968191218275757
144,0.084400548913451
146,0.0977012171667452
148,0.0851742647657266
152,0.0847199354487912
154,0.0854883696989364
156,0.085777499334335
158,0.0859555325524583
160,0.0861479697965832
164,0.0865245080899333
168,0.0867603642868573
170,0.0866202538937107
172,0.0869802394927499
174,0.0738778711347396
176,0.0877586570223188
180,0.0879057630027299
182,0.0880878488220017
184,0.0883425026815871
186,0.0746305533274507
188,0.0748569866512269
192,0.0752757364314176
194,0.0753235186048872
196,0.0755376530236719
198,0.0758428560612825
200,0.0759921803489148
204,0.0762165260959199
206,0.0621692314155252
208,0.0759822277461493
210,0.0622701354894356
212,0.0625944660879844
216,1.4377344766079456
220,1.5246019289244055
222,1.5215273965539478
224,1.5155323631175952
226,1.5044249661534554
228,1.5001507149498807
232,1.489011227320312
234,1.4810149357562843
236,1.476262027748574
238,1.466255102543896
240,1.459328259381702
244,1.445704157754381
246,1.4400686089389023
248,1.4290313659547842
250,1.414172188151386
252,1.415603079129078
256,1.3994410223300702
258,1.395963528579491
260,1.3929784652630588
262,1.3740772023800918
264,1.3752493030002435
268,1.3671966130854505
270,1.356887600783644
272,1.3449320225969348
274,1.3374691704584258
