cycle_id,capacity_ah
1,0.7459302957645664
5,1.6623217152845853
7,1.645087369694532
9,1.620729289277574
11,1.5967402025126003
13,1.4856500618812698
17,1.4866702197497013
19,1.4701330958405268
21,1.4565041801019636
23,1.4418961035576472
25,1.4370949588970292
29,1.4458703624967404
31,1.432104054561837
33,1.426720633302465
35,1.4230846885129826
37,1.4409479522418909
41,1.486901544051865
43,1.5245313226850703
45,1.4629049605190707
47,1.423079450854989
49,1.4051040863603437
53,1.6329463925070862
57,1.5687138208259117
59,1.5149520966053402
61,1.4855182940634626
63,1.480771929049074
65,1.484026357317059
69,1.4922153055506522
71,1.473312924099279
73,1.441593178980006
75,1.4225873198015788
77,1.4266489379486664
81,1.4596775560238575
83,1.4396159938545154
85,1.4195512657848512
87,1.4118101714470452
89,1.4044196701845313
93,1.4735059098606866
95,1.492658600645149
97,1.4820260149945934
99,1.423575357658995
101,1.403825219724535
105,1.5363173478836123
109,1.5440367168176732
111,1.507892155360249
113,1.8203060058691087
117,1.5936575758226643
119,1.533070464968097
121,1.4862143093107285
123,1.5029318848267783
125,1.5202185406928062
129,1.5118194735004464
131,1.464601301820905
133,1.4546140961511749
135,1.4333400490204142
137,1.449326234639616
141,1.495199821798908
143,1.4720590241846008
145,1.4097383014648728
147,1.3861944181384176
149,1.3624125407550536
153,1.4471377445077278
155,1.4554483390450048
157,1.4423952167302958
159,1.377541945989605
161,1.3539935892900532
165,1.5509038861664448
169,1.5562932697752867
171,1.5067526605064707
173,1.444138733302766
175,1.4144103811292437
177,1.3897574212362729
181,1.449968311475299
183,1.4678653068012166
185,1.4290644310445066
187,1.376744834668327
189,1.3515813262521057
193,1.353993472828928
195,1.3577165116893766
197,1.334169315351027
199,1.3372147888783987
201,1.339045224276927
205,1.3439244604756322
207,1.3454786192090245
209,1.3482263029682544
211,1.3373192299576058
213,1.3402523341553034
217,1.329096568237912
219,1.3323485655766352
221,1.3501541310555516
223,1.381523441054128
225,1.3835971952817807
229,1.33011618620809
231,1.3176982121703231
233,1.3063657719651272
235,1.3381567383793782
237,1.3563258092165067
241,1.3648997529550058
243,1.3337639975535058
245,1.3060123668658763
247,1.3101868361375808
249,1.3567668941696105
253,1.3916857433587717
255,1.3629935079344777
257,1.3211711973900628
259,1.3074869015593356
261,1.3105881895483489
265,1.376312668196664
267,1.391764929132287
269,1.3649746353453525
271,1.3219093937291897
273,1.3090033888073913
277,1.3327005721973733
279,1.7423975189669398
283,1.37734756281946
285,1.34875988767775
287,1.3501504559881146
289,1.3387814875085953
291,1.3253371210402685
295,1.3308160596334049
297,1.333083376618503
299,1.3333226534895923
301,1.3264281097516477
303,1.323971040986857
307,1.3249364225071156
309,1.3283067675570923
311,1.314584348909226
313,1.3166841798543305
315,1.3041727649654071
319,1.3534450073572306
321,1.371294082513786
323,1.357699321922511
325,1.3286903090919502
327,1.3143943268181724
331,1.3866783030110723
335,1.3868330458429208
337,1.3548037379291014
339,1.3255787669951669
341,1.3119728676377551
343,1.3064487948795198
347,1.3418431880549024
349,1.3609210170759327
351,1.329960367739497
353,1.299069387625936
355,1.2984544371955695
359,1.317648609161009
361,1.3360648564106594
363,1.3635797361860138
365,1.3333112541544827
367,1.3023273463118925
371,1.2888728444455877
373,1.2902746194203034
375,1.292407565676824
377,1.295409150510234
379,1.283229881592695
383,1.4557454024367815
387,1.454676342673242
389,1.423427718198495
391,1.392551210363313
393,1.3765732493746907
395,1.3810190828982352
399,1.4007568321672863
401,1.374645303479972
403,1.3345924114397838
405,1.336396621564738
407,1.3069152971756248
411,1.341539456674081
413,1.346388970161922
415,1.344989807277774
417,1.3158760805047784
419,1.2972766889740088
423,1.2851255211005648
425,1.3190209156530253
427,1.3410097849290994
429,1.326126983882746
431,1.3091442679990724
435,1.363001289617145
439,1.329285701687194
441,1.2969085930621855
443,1.2986285924941396
445,1.2840657611821942
447,1.3021015914136362
451,1.3089076351731337
453,1.2722519696513912
455,1.276011534360331
457,1.2605053003103004
459,1.2660681251347117
463,1.265829016865281
465,1.2655873898206993
467,1.2663598323027554
469,1.2868479432728903
471,1.270026164613209
475,1.34598253292492
477,1.3286875315413778
479,1.31203071983408
481,1.295125492961198
483,1.2802601605963335
