cycle_id,capacity_ah
3,1.713782642126885
5,1.6955681658647108
7,1.6814906372051954
9,1.6786372409532953
11,1.6694168550864992
15,0.0
17,1.6611938521224778
19,1.6506423382064332
21,1.6424273190907783
23,1.6353664801041328
27,1.633232875930849
29,1.6258840554387932
31,1.617976174654771
33,1.6136652707273988
35,1.605821026619692
39,1.6033527961961531
41,1.5951342406182645
43,1.5878135544728509
45,1.5800601969084245
47,1.575565087879128
51,1.5950169012164208
55,1.5898075522577595
57,1.5807953202097411
59,1.5704333289187615
61,1.5643368431897875
63,1.558307017802491
67,1.5537149289772467
69,1.549528250585513
71,1.5424430535161062
73,1.54256227031715
75,1.5309356452520158
79,1.5247733176952427
81,1.5196742408779502
83,1.5123696925788683
85,1.499914486202397
87,1.492410627118825
91,1.492624987952706
93,1.4924024018806028
95,1.4853020201751674
97,1.477208127101587
99,1.4694738525181406
103,0.0570343910426537
107,0.0571536334895882
109,0.0572936600593766
111,0.0574420318527805
113,0.0671306210772112
116,0.0671478192023473
118,0.0673200121169029
120,0.0678403805161331
122,0.0679960492721063
124,0.0682801114788655
128,0.0684463294312597
130,0.0685136191478808
132,0.0688740243561668
134,0.0565443893216957
136,0.0691835316418984
140,0.0591220864554366
142,0.0695612008414022
144,0.0701789780437661
146,0.0702814818386252
148,0.0578736420287837
152,0.0705661855429337
154,0.057989410208958
156,0.0712926644680078
158,0.0714654655766428
160,0.0716254973792324
164,0.0719259635627201
168,0.0588400951113647
170,0.0721385348010396
172,0.0723183571187791
174,0.0593817062666809
176,0.0729448848562527
180,0.0730691773407958
182,0.0731705412812827
184,0.0734743029330489
186,0.0601069759183187
188,0.0738316250995573
192,0.0604952153074282
194,0.0606040102376181
196,0.0607343843223521
198,0.0609965304823779
200,0.0611304592598731
204,0.0612912441098759
206,0.0613032906580409
208,0.0611516615740909
210,0.0614053871920573
212,0.0617578076594285
216,1.5250840516518187
220,1.552568811301301
222,1.5427752626774387
224,1.533193283126468
226,1.515272194917202
228,1.5074989761997712
232,1.4896288908647644
234,1.4780778852088083
236,1.4700035345334466
238,1.4565623180137075
240,1.445976962830235
244,1.4325855992469252
246,1.4197344854662963
248,1.401262575071573
250,1.3862945308535968
252,1.384130256052478
256,1.3651743201871416
258,1.361508332192898
260,1.351001663879717
262,1.3282588067265129
264,1.3257206687421472
268,1.314290971597844
270,1.300326009481109
272,1.2881071401556836
274,1.2767801501201566
