cycle_id,capacity_ah
1,0.055620243768194
4,0.0556974726122768
6,0.0558390162918539
8,0.056148059974053
10,0.056470531599139
12,0.0440922918408019
16,0.0567719130814178
18,0.0569383765007572
20,0.0444014841131225
22,0.0446343581849161
24,0.0447987224365748
28,0.0467089878078547
30,0.0449537153308952
32,0.0452193290195426
34,0.0454022241469497
36,0.0456790122497417
40,0.0455208025703398
42,0.0457285414602425
44,0.045860512192502
46,0.045983556030275
48,0.046128762966734
52,0.0463714545530443
56,0.0464238542531432
58,0.0465794695305646
60,0.0467260089483965
62,0.0468634724324437
64,0.0471230704848885
68,0.047089685801538
70,0.0471681699068244
72,0.0474166233958466
74,0.0474736581861432
76,0.047671071688296
80,0.0477561486679362
82,0.0478336905290522
84,0.0479228171589379
86,0.0481080249716144
88,0.0480878273582587
92,0.0484226192632661
94,0.0479864952546282
96,0.0482217520049512
98,0.0478773156676534
100,0.0482903205557941
104,1.2156494086360898
108,1.1476416320946563
110,1.1194574527298191
112,1.0841325641850128
114,1.0607784232892656
116,1.0170312865626592
120,1.0000374999808574
122,0.991506494786248
124,0.9655644425371016
126,0.9383311962439672
128,0.9298903389240268
132,0.9072117399448598
134,0.9176870676937324
136,0.9157430721963028
138,0.9111662690050432
140,0.8968901443572698
144,0.8862133472800153
146,0.8931124136187014
148,0.880898507091054
150,0.8798879382023741
152,0.8682347537115443
156,0.8443569490395516
158,0.8657093203148538
160,0.848696904019178
162,0.8364948433646345
